"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.512039458E0,1.276156219E1,-7.472910004E0,-1.009635452E1,1.790637396E1
6.521983458E0,1.074405762E1,-7.087461548E0,-9.503886566E0,1.599971078E1
6.531927458E0,8.333919525E0,-6.230792999E0,-9.215436401E0,1.389968576E1
6.541871458E0,5.934858398E0,-5.089266815E0,-9.394015045E0,1.222173063E1
6.551815458E0,3.237767029E0,-3.915557556E0,-9.978100433E0,1.119719673E1
6.561759458E0,8.506809998E-1,-2.461181946E0,-1.049692154E1,1.081510224E1
6.571703458E0,-9.734257507E-1,-7.934999084E-1,-1.043839325E1,1.051366984E1
6.581646458E0,-2.967429199E0,9.717791748E-1,-9.786349182E0,1.027242041E1
6.591590458E0,-5.516777802E0,2.933449860E0,-9.148525543E0,1.107860483E1
6.601534458E0,-8.706644440E0,5.086722107E0,-9.053922272E0,1.355189683E1
6.611478458E0,-1.216939362E1,7.203170929E0,-9.832004242E0,1.722347583E1
6.621422417E0,-1.542796738E1,9.095685425E0,-1.177720917E1,2.143493239E1
6.631366417E0,-1.620919281E1,1.061263092E1,-1.420785461E1,2.402559051E1
6.641310417E0,-1.467667969E1,1.109477829E1,-1.588556580E1,2.430741106E1
6.651254417E0,-1.207209595E1,1.078746735E1,-1.594723755E1,2.272486167E1
6.661198417E0,-9.071286163E0,1.024739044E1,-1.468386475E1,2.007269607E1
6.671142417E0,-6.541397095E0,9.114845581E0,-1.293325516E1,1.712131347E1
6.681086417E0,-4.340374146E0,7.464078369E0,-1.071067703E1,1.375754034E1
6.691030417E0,-2.414628754E0,6.022276611E0,-8.589737549E0,1.076484272E1
6.700974417E0,-9.343569946E-1,5.044509888E0,-7.016509094E0,8.692036750E0
6.710918417E0,3.742218018E-3,4.185745697E0,-6.247258759E0,7.519888499E0
6.720862417E0,1.110241241E0,2.966082001E0,-6.296506348E0,7.048139488E0
6.730806417E0,2.554587708E0,1.758393402E0,-6.740932159E0,7.420109978E0
6.740750417E0,3.806434479E0,8.437953186E-1,-7.478298798E0,8.433616477E0
6.750694417E0,4.624483337E0,-2.615061951E-1,-8.555758209E0,9.729091950E0
6.760638417E0,5.533243561E0,-1.526375885E0,-9.943672028E0,1.148142940E1
6.770581417E0,6.717730408E0,-2.764301605E0,-1.138532410E1,1.350536449E1
6.780525417E0,8.038883057E0,-3.833827515E0,-1.241787689E1,1.528154248E1
6.790469417E0,9.279802551E0,-4.690046997E0,-1.280497192E1,1.649480470E1
6.800413417E0,1.018616776E1,-5.459447021E0,-1.246787292E1,1.700033619E1
6.810357417E0,1.090542206E1,-6.074967041E0,-1.177376633E1,1.715969197E1
6.820301417E0,1.153695877E1,-6.573879547E0,-1.096903976E1,1.722315718E1
6.830245417E0,1.202973404E1,-7.063661041E0,-1.033061737E1,1.735890157E1
6.840189417E0,1.252804779E1,-7.302713928E0,-9.786648560E0,1.749457351E1
6.850133417E0,1.284044815E1,-7.185058594E0,-9.018296356E0,1.725780533E1
6.860077417E0,1.250110382E1,-7.015311584E0,-8.239316254E0,1.653416238E1
6.870021417E0,1.180235687E1,-6.730004883E0,-7.614216156E0,1.557449457E1
6.879965417E0,1.030442184E1,-6.256090393E0,-7.043153687E0,1.396158266E1
6.889909417E0,7.817643127E0,-5.586383057E0,-6.834487610E0,1.179124424E1
6.899853417E0,5.469775543E0,-4.578977966E0,-7.031777344E0,1.001655511E1
6.909797417E0,2.772235107E0,-3.285218353E0,-7.132368164E0,8.327582047E0
6.919741417E0,-3.439846802E-1,-1.568588104E0,-7.098837891E0,7.278206750E0
6.929685417E0,-3.708538055E0,5.358856201E-1,-7.031627655E0,7.967698249E0
6.939628417E0,-7.795638885E0,2.718197479E0,-7.483687592E0,1.114298717E1
6.949572417E0,-1.110989685E1,5.065466309E0,-8.594377899E0,1.493158024E1
6.959516417E0,-1.309521835E1,7.418722687E0,-1.002659958E1,1.808465894E1
6.969460417E0,-1.460857132E1,8.808582458E0,-1.175251053E1,2.071528384E1
6.979404417E0,-1.558259583E1,9.625882874E0,-1.334010910E1,2.265906937E1
6.989348417E0,-1.562869995E1,1.010114456E1,-1.404783737E1,2.331589841E1
6.999292417E0,-1.469000198E1,1.028436356E1,-1.423135574E1,2.289313824E1
7.009236417E0,-1.278117142E1,9.694140930E0,-1.368005219E1,2.108265967E1
7.019180417E0,-9.693991241E0,8.696315918E0,-1.221220459E1,1.785321589E1
7.029124417E0,-6.151607666E0,7.711513824E0,-1.102666992E1,1.479517394E1
7.039068417E0,-3.621269531E0,6.376589813E0,-9.773475952E0,1.221864652E1
7.049012417E0,-1.512903900E0,5.170098724E0,-8.532556458E0,1.009075412E1
7.058956417E0,2.321672058E-1,4.229155426E0,-7.932154999E0,8.992148806E0
7.068900417E0,1.027762756E0,2.989283752E0,-7.593409424E0,8.225082389E0
7.078844417E0,1.674567719E0,1.560205536E0,-7.680528259E0,8.014295521E0
7.088788417E0,3.007246399E0,1.655557251E-1,-8.247848511E0,8.780543529E0
7.098732417E0,4.929848328E0,-1.081950073E0,-9.092991028E0,1.039983203E1
7.108676417E0,6.924001465E0,-2.185754700E0,-1.004471191E1,1.239417433E1
7.118620417E0,8.461604004E0,-3.408711548E0,-1.092338470E1,1.423159830E1
7.128563417E0,9.708061981E0,-4.603227539E0,-1.155611893E1,1.577910187E1
7.138507417E0,1.098879868E1,-5.539081421E0,-1.191327621E1,1.712779231E1
7.148451417E0,1.212119385E1,-6.244564362E0,-1.202000427E1,1.817686516E1
7.158395417E0,1.289253983E1,-6.812034302E0,-1.192061096E1,1.883407444E1
7.168339417E0,1.329864532E1,-7.160060577E0,-1.150881729E1,1.898876801E1
7.178283417E0,1.323607544E1,-7.270830231E0,-1.099134338E1,1.867801635E1
7.188227417E0,1.292577072E1,-7.199428711E0,-1.047327072E1,1.812723702E1
7.198171417E0,1.213062424E1,-7.074588318E0,-9.847721558E0,1.715166068E1
7.208115417E0,1.049258057E1,-6.671775970E0,-9.232051849E0,1.548669180E1
7.218059417E0,8.230334930E0,-5.926176453E0,-8.850644989E0,1.346075396E1
7.228003417E0,5.999224548E0,-4.972958679E0,-8.601712646E0,1.160648412E1
7.237947417E0,3.351829834E0,-3.741918640E0,-8.459658051E0,9.838827810E0
7.247891417E0,1.694476318E-1,-2.041903839E0,-8.247399445E0,8.498098692E0
7.257835417E0,-3.604504395E0,9.744735718E-2,-8.123307495E0,8.887635939E0
7.267779417E0,-6.935677185E0,2.733615417E0,-8.377478943E0,1.121420638E1
7.277723417E0,-9.456584930E0,5.321284332E0,-9.088650055E0,1.415438537E1
7.287667417E0,-1.154070099E1,7.337292023E0,-1.017209702E1,1.704391948E1
7.297611417E0,-1.332918182E1,8.828491058E0,-1.194336365E1,1.995628416E1
7.307554417E0,-1.424692337E1,1.001597168E1,-1.405307648E1,2.237819190E1
7.317498417E0,-1.441532318E1,1.078417419E1,-1.540252029E1,2.369256396E1
7.327442417E0,-1.386476807E1,1.086261108E1,-1.586625595E1,2.370582610E1
7.337386417E0,-1.137275024E1,1.050605255E1,-1.558978088E1,2.197175133E1
7.347330417E0,-8.043673096E0,9.625733185E0,-1.424692337E1,1.898236660E1
7.357274417E0,-5.424719238E0,8.261619873E0,-1.225800934E1,1.574613396E1
7.367218417E0,-3.433709564E0,6.797664185E0,-1.009440857E1,1.264498652E1
7.377162417E0,-1.834584961E0,5.667514343E0,-7.910599823E0,9.902727421E0
7.387106417E0,-6.767427063E-1,4.722679138E0,-6.176006927E0,7.804148929E0
7.397050417E0,3.326083374E-1,3.648662567E0,-5.321284332E0,6.460606301E0
7.406994417E0,1.490899658E0,2.624941406E0,-5.199437714E0,6.012258454E0
7.416938417E0,2.708467712E0,1.562899933E0,-5.829028473E0,6.614833822E0
7.426882417E0,4.053869934E0,2.845582581E-1,-7.329807587E0,8.380985270E0
7.436826417E0,5.603896637E0,-1.139580231E0,-9.105115814E0,1.075199677E1
7.446770417E0,7.523804169E0,-2.465073853E0,-1.084270248E1,1.342566257E1
7.456714417E0,9.562115479E0,-3.636088715E0,-1.228345642E1,1.598557147E1
7.466658417E0,1.114178055E1,-4.661606140E0,-1.289373734E1,1.766687035E1
7.476602417E0,1.193034073E1,-5.592071228E0,-1.264734970E1,1.826361807E1
7.486546417E0,1.238060440E1,-6.226302338E0,-1.185220322E1,1.823515635E1
7.496490417E0,1.283146683E1,-6.588249664E0,-1.099822906E1,1.813870495E1
7.506433417E0,1.319955139E1,-6.755152588E0,-1.018107834E1,1.798651160E1
7.516377417E0,1.313997528E1,-6.778204651E0,-9.464967499E0,1.755530172E1
7.526321417E0,1.232132767E1,-6.711593170E0,-8.704997864E0,1.651174086E1
7.536265417E0,1.068238586E1,-6.346652069E0,-8.049660645E0,1.480508010E1
7.546209417E0,8.522976379E0,-5.642067261E0,-7.600744171E0,1.273755712E1
7.556153417E0,5.913901978E0,-4.754263458E0,-7.389683075E0,1.059172666E1
7.566097417E0,3.040477295E0,-3.456761627E0,-7.624694366E0,8.906720345E0
7.576041417E0,4.445755005E-1,-1.823358307E0,-8.080945587E0,8.296021002E0
7.585985417E0,-1.761536865E0,5.688171387E-3,-8.506809998E0,8.687281555E0
7.595929417E0,-4.324207764E0,1.870061188E0,-8.808881836E0,9.989609643E0
7.605873417E0,-7.008425903E0,3.867357788E0,-9.398954773E0,1.234564056E1
7.615817917E0,-9.253008270E0,5.796396332E0,-1.054601944E1,1.518008230E1
7.625761917E0,-1.059212357E1,7.180268555E0,-1.176029434E1,1.737969681E1
7.635705917E0,-1.127784760E1,8.147856445E0,-1.258118729E1,1.875802987E1
7.645649917E0,-1.175864777E1,8.848549347E0,-1.326661194E1,1.981326866E1
7.655593917E0,-1.213466583E1,9.294022980E0,-1.330702789E1,2.026588190E1
7.665537917E0,-1.154713760E1,9.354646912E0,-1.276111313E1,1.958805284E1
7.675481917E0,-9.611213379E0,8.900042267E0,-1.193557983E1,1.772129343E1
7.685425917E0,-7.063062286E0,8.138126678E0,-1.071352112E1,1.519524562E1
7.695369917E0,-5.147944794E0,7.154222717E0,-9.216184845E0,1.275234494E1
7.705312917E0,-3.627556458E0,6.243516541E0,-8.085136871E0,1.084020770E1
7.715256917E0,-1.731898499E0,5.449717255E0,-7.451205139E0,9.392515562E0
7.725200917E0,-1.692979431E-1,4.506079559E0,-7.217241669E0,8.510111168E0
7.735144917E0,7.673043823E-1,3.074306946E0,-7.381899261E0,8.033215789E0
7.745088917E0,2.126178589E0,1.487307129E0,-8.025411072E0,8.434449642E0
7.755032917E0,4.382885742E0,-3.143463135E-2,-8.984766083E0,9.996834355E0
7.764976917E0,7.106771393E0,-1.526226196E0,-1.005069946E1,1.240371419E1
7.774920917E0,9.568402405E0,-3.082390137E0,-1.086141357E1,1.479951886E1
7.784864917E0,1.116348541E1,-4.489314423E0,-1.127889542E1,1.649214457E1
7.794808917E0,1.197360077E1,-5.634283447E0,-1.121198456E1,1.734418816E1
7.804752917E0,1.279778687E1,-6.265820160E0,-1.091200836E1,1.794758417E1
7.814696917E0,1.373753265E1,-6.616989899E0,-1.066651886E1,1.860857284E1
7.824640917E0,1.442146042E1,-7.046895905E0,-1.035112473E1,1.909929437E1
7.834584917E0,1.447953964E1,-7.243586884E0,-9.778265991E0,1.891404518E1
7.844528917E0,1.367256775E1,-7.181316376E0,-9.016200714E0,1.788301678E1
7.854472917E0,1.196027847E1,-6.984924774E0,-8.219707031E0,1.610593117E1
7.864416917E0,9.647138672E0,-6.624923401E0,-7.683372345E0,1.399968233E1
7.874360917E0,6.990463257E0,-5.987099762E0,-7.441475372E0,1.183585636E1
7.884303917E0,4.272265778E0,-4.773423615E0,-7.518714752E0,9.877697070E0
7.894247917E0,1.805695038E0,-3.238216095E0,-8.096064148E0,8.904652308E0
7.904191917E0,-3.411405945E-1,-1.713935852E0,-8.873547363E0,9.043992250E0
7.914135917E0,-2.602937164E0,-1.565744019E-1,-9.103169861E0,9.469292420E0
7.924079917E0,-4.854854279E0,1.655257874E0,-9.281898193E0,1.060486317E1
7.934023917E0,-6.888824615E0,3.508553925E0,-9.831854553E0,1.250724667E1
7.943967917E0,-8.797804871E0,4.964426422E0,-1.067804489E1,1.469923613E1
7.953911917E0,-1.034708313E1,6.189179535E0,-1.145492935E1,1.663079911E1
7.963855917E0,-1.179577057E1,7.297774200E0,-1.236997650E1,1.858531760E1
7.973799917E0,-1.298998718E1,8.425678711E0,-1.347512833E1,2.052585960E1
7.983743917E0,-1.333711533E1,9.385183411E0,-1.417941376E1,2.161055500E1
7.993687917E0,-1.306498123E1,9.850415955E0,-1.404918457E1,2.156627033E1
8.003631917E0,-1.181208664E1,9.659413147E0,-1.374980713E1,2.053988435E1
8.013575917E0,-9.260792084E0,8.904083862E0,-1.287233185E1,1.818631097E1
8.023519917E0,-6.631210327E0,7.955656128E0,-1.105047043E1,1.514524056E1
8.033463917E0,-4.560715942E0,6.852150879E0,-9.400751038E0,1.249504788E1
8.043407917E0,-2.577789459E0,5.813161469E0,-8.321195984E0,1.047282900E1
8.053351917E0,-8.548722839E-1,4.880451050E0,-7.495812378E0,8.985366563E0
8.063295917E0,4.578977966E-1,3.830833740E0,-7.168592834E0,8.140864866E0
8.073239917E0,1.619033203E0,2.587070160E0,-7.518265686E0,8.114093877E0
8.083183917E0,3.031645660E0,1.213676147E0,-8.334967346E0,8.951847064E0
8.093126917E0,4.909939728E0,4.864883423E-2,-9.439221039E0,1.063996093E1
8.103070917E0,6.978039093E0,-1.024170227E0,-1.056053925E1,1.269909223E1
8.113014917E0,8.728199615E0,-2.143692169E0,-1.144864243E1,1.455500938E1
8.122958917E0,9.796827393E0,-3.382216644E0,-1.185789139E1,1.574886677E1
8.132902917E0,1.054392380E1,-4.569098511E0,-1.179651901E1,1.646841981E1
8.142846917E0,1.145657593E1,-5.495821381E0,-1.142514130E1,1.708774527E1
8.152790917E0,1.241937378E1,-6.207890625E0,-1.095826218E1,1.768791285E1
8.162734917E0,1.308174637E1,-6.807693329E0,-1.023481659E1,1.795071718E1
8.172678917E0,1.325733124E1,-7.089257813E0,-9.208850098E0,1.763001214E1
8.182622917E0,1.301678146E1,-6.996600494E0,-8.203690338E0,1.690235348E1
8.192566917E0,1.249960693E1,-6.730154572E0,-7.511080627E0,1.606086817E1
8.202510917E0,1.112860794E1,-6.327940979E0,-6.972350922E0,1.457746305E1
8.212454917E0,8.911867676E0,-5.629194031E0,-6.888974304E0,1.259234600E1
8.222398917E0,6.302942963E0,-4.639901276E0,-7.279212799E0,1.068843828E1
8.232342917E0,3.397035828E0,-3.450774078E0,-7.821535034E0,9.199136071E0
8.242286917E0,4.113446045E-1,-1.618434448E0,-8.055797882E0,8.227053784E0
8.252230917E0,-2.360591125E0,4.947212219E-1,-8.341703339E0,8.683383795E0
8.262174917E0,-5.063520355E0,2.429298248E0,-8.604856110E0,1.027542101E1
8.272118917E0,-7.476502533E0,4.424349518E0,-9.268725586E0,1.270363069E1
8.282062917E0,-9.269174652E0,6.317762146E0,-1.027957352E1,1.521516838E1
8.292006917E0,-1.099972595E1,7.725584564E0,-1.169607788E1,1.781788050E1
8.301949917E0,-1.217717743E1,8.712931366E0,-1.302576279E1,1.984614117E1
8.311893917E0,-1.229962280E1,9.381740570E0,-1.350791016E1,2.053683067E1
8.321837917E0,-1.145642624E1,9.754764862E0,-1.348725311E1,2.020671018E1
8.331781917E0,-1.016057098E1,9.744436340E0,-1.322050781E1,1.931251069E1
8.341725917E0,-8.716374207E0,9.178762665E0,-1.228659988E1,1.764044784E1
8.351669917E0,-7.025041351E0,8.138126678E0,-1.110046646E1,1.545317661E1
8.361613917E0,-4.996609497E0,7.124584351E0,-9.839039612E0,1.313516308E1
8.371557917E0,-3.332819366E0,6.225553894E0,-8.454269257E0,1.101543802E1
8.381501917E0,-2.051633606E0,5.276527405E0,-7.543114014E0,9.431304837E0
8.391445917E0,-7.518864441E-1,4.215982819E0,-7.313790894E0,8.475339615E0
8.401389917E0,8.325686646E-1,3.146606598E0,-7.667505341E0,8.329762410E0
8.411333917E0,2.193538513E0,1.927990723E0,-8.483159180E0,8.971775137E0
8.421277917E0,3.359913025E0,5.381309509E-1,-9.550589447E0,1.013865668E1
8.431221917E0,5.036726074E0,-9.764195251E-1,-1.080438217E1,1.196063037E1
8.441165917E0,7.437284088E0,-2.431094513E0,-1.204096069E1,1.435994950E1
8.451109917E0,1.010309052E1,-3.945495300E0,-1.293849426E1,1.688324628E1
8.461053917E0,1.216131042E1,-5.306614838E0,-1.316287766E1,1.869007706E1
8.470997917E0,1.334010910E1,-6.295308838E0,-1.254630981E1,1.936489902E1
8.480941917E0,1.393167892E1,-7.061715088E0,-1.143142822E1,1.935554310E1
8.490885917E0,1.451277054E1,-7.414980469E0,-1.028047165E1,1.926890089E1
8.500828917E0,1.503174133E1,-7.555538177E0,-9.152567139E0,1.915225548E1
8.510772917E0,1.471440125E1,-7.592062225E0,-8.126151581E0,1.844416852E1
8.520716917E0,1.360745316E1,-7.408094788E0,-7.323820038E0,1.713712315E1
8.530660917E0,1.151525391E1,-7.046746216E0,-6.699917450E0,1.507138343E1
8.540604917E0,8.353229370E0,-6.489754486E0,-6.489904175E0,1.241016561E1
8.550548917E0,5.245392151E0,-5.341342621E0,-6.756799164E0,1.008456319E1
8.560492917E0,2.392624512E0,-3.826492767E0,-7.442672882E0,8.704026573E0
8.570436917E0,-5.095404053E-1,-2.109862518E0,-8.388256531E0,8.664525313E0
8.580380917E0,-3.138972473E0,-1.577719116E-1,-9.067244568E0,9.596507918E0
8.590324917E0,-5.535039825E0,1.896855469E0,-9.197922821E0,1.090121602E1
8.600268917E0,-7.643704834E0,3.870052185E0,-9.419761505E0,1.273324131E1
8.610212917E0,-9.492659912E0,5.685027924E0,-9.949659576E0,1.488038509E1
8.620156417E0,-1.177960419E1,7.185956726E0,-1.083431992E1,1.754364663E1
8.630100417E0,-1.349698288E1,8.459358673E0,-1.196012878E1,1.991918614E1
8.640044417E0,-1.418465286E1,9.395511932E0,-1.268357437E1,2.122152398E1
8.649988417E0,-1.373109604E1,9.957593079E0,-1.318413345E1,2.148297077E1
8.659932417E0,-1.180669785E1,1.013198044E1,-1.382120865E1,2.081059706E1
8.669876417E0,-9.370064850E0,9.424850922E0,-1.374157425E1,1.911692426E1
8.679820417E0,-6.910978546E0,8.349936218E0,-1.284284317E1,1.680540627E1
8.689764417E0,-4.989723816E0,7.125931549E0,-1.137948624E1,1.432371988E1
8.699708417E0,-3.604055328E0,6.045178986E0,-9.713001709E0,1.199482413E1
8.709652417E0,-2.230361938E0,5.083578644E0,-8.270601196E0,9.960930195E0
8.719595417E0,-9.325607300E-1,4.104764099E0,-7.282056885E0,8.411130144E0
8.729539417E0,4.429289246E-1,2.855312347E0,-7.190896454E0,7.749708797E0
8.739483417E0,2.192191315E0,1.509011993E0,-7.826325073E0,8.266449305E0
8.749427417E0,4.127666473E0,1.724414062E-1,-8.900191956E0,9.812277177E0
8.759371417E0,6.123765564E0,-1.005010071E0,-9.949360199E0,1.172605297E1
8.769315417E0,7.871231689E0,-2.125430145E0,-1.073073532E1,1.347673633E1
8.779259417E0,9.112450562E0,-3.168012085E0,-1.125868744E1,1.482670222E1
8.789203417E0,9.979148254E0,-4.266278229E0,-1.163919617E1,1.591400067E1
8.799147417E0,1.090362579E1,-5.118156738E0,-1.180834442E1,1.686776754E1
8.809091417E0,1.193632828E1,-5.634283447E0,-1.169697601E1,1.763633552E1
8.819035417E0,1.275901749E1,-6.095624084E0,-1.124820923E1,1.806851878E1
8.828979417E0,1.314311874E1,-6.495592346E0,-1.038794815E1,1.796785343E1
8.838923417E0,1.289688080E1,-6.682703247E0,-9.322314148E0,1.725959438E1
8.848867417E0,1.207389221E1,-6.520740051E0,-8.270152130E0,1.602168344E1
8.858811417E0,1.050156189E1,-6.297254791E0,-7.331304474E0,1.427186902E1
8.868755417E0,8.055199127E0,-5.866600342E0,-6.825955353E0,1.207877887E1
8.878699417E0,5.433850250E0,-4.935985565E0,-6.781946869E0,9.994272629E0
8.888643417E0,2.742447052E0,-3.593726807E0,-7.147187347E0,8.456841915E0
8.898587417E0,2.631527710E-1,-2.046244812E0,-7.663763123E0,7.936600810E0
8.908531417E0,-2.328857117E0,-3.844006348E-1,-8.118816833E0,8.454970496E0
8.918475417E0,-4.989125061E0,1.467099152E0,-8.743916931E0,1.017348672E1
8.928419417E0,-6.845115509E0,3.522774353E0,-8.975635071E0,1.182487084E1
8.938362417E0,-8.143964539E0,5.404361572E0,-9.524393921E0,1.364717414E1
8.948306417E0,-8.968899078E0,6.818171539E0,-1.026684998E1,1.524259893E1
8.958250417E0,-1.012195129E1,7.729626160E0,-1.108415039E1,1.688370245E1
8.968194417E0,-1.136167328E1,8.562344513E0,-1.202793777E1,1.862988595E1
8.978138417E0,-1.155746613E1,9.163195038E0,-1.281874329E1,1.954122171E1
8.988082417E0,-1.047641418E1,9.288783875E0,-1.326122314E1,1.928462598E1
8.998026417E0,-8.876241760E0,8.895850983E0,-1.328457458E1,1.828670978E1
9.007970417E0,-7.371271362E0,7.999365234E0,-1.257355316E1,1.662587516E1
9.017914417E0,-5.861211548E0,7.029232635E0,-1.123279129E1,1.448928958E1
9.027858417E0,-4.219425659E0,6.192173309E0,-9.714498596E0,1.226857963E1
9.037802417E0,-2.965183868E0,5.349425812E0,-8.381221161E0,1.037562239E1
9.047746417E0,-1.776805115E0,4.484374695E0,-7.559430084E0,8.967253538E0
9.057690417E0,-2.469863892E-1,3.755390625E0,-7.504644012E0,8.395453697E0
9.067634417E0,8.538244629E-1,2.950664062E0,-7.711364136E0,8.300636810E0
9.077578417E0,1.997895355E0,2.049537964E0,-8.446784821E0,8.918540549E0
9.087522417E0,3.200344849E0,1.089584198E0,-9.536967773E0,1.011845617E1
9.097466417E0,4.049828339E0,-1.176553345E-1,-1.039692947E1,1.115845396E1
9.107410417E0,5.322332153E0,-1.574126587E0,-1.148950745E1,1.275985405E1
9.117354417E0,7.473508759E0,-2.900218964E0,-1.233240463E1,1.470893630E1
9.127298417E0,9.826166382E0,-4.108506317E0,-1.278356644E1,1.663889842E1
9.137242417E0,1.154040161E1,-5.353617096E0,-1.279673904E1,1.804435135E1
9.147186417E0,1.266127075E1,-6.239624634E0,-1.198228271E1,1.851528535E1
9.157130417E0,1.338172256E1,-6.846612396E0,-1.079809525E1,1.850798371E1
9.167073417E0,1.401340897E1,-7.164551239E0,-9.602531433E0,1.843678484E1
9.177017417E0,1.439197174E1,-7.162904663E0,-8.489595795E0,1.817991448E1
9.186961417E0,1.371463028E1,-7.092251587E0,-7.682623901E0,1.724569008E1
9.196905417E0,1.170730453E1,-6.802603912E0,-7.239994354E0,1.535428011E1
9.206849417E0,8.669671326E0,-6.121071167E0,-7.129524078E0,1.278517996E1
9.216793417E0,5.456453247E0,-4.782404938E0,-7.428302765E0,1.038383171E1
9.226737417E0,2.064806213E0,-3.189417572E0,-8.243058472E0,9.076553427E0
9.236681417E0,-7.481442261E-1,-1.420695648E0,-9.104966125E0,9.245458564E0
9.246625417E0,-3.041375427E0,5.261558533E-1,-9.612111511E0,1.009551842E1
9.256569417E0,-5.335804138E0,2.556683350E0,-9.922416229E0,1.155256592E1
9.266513417E0,-7.508236542E0,4.397854614E0,-1.049707123E1,1.363463405E1
9.276457417E0,-9.082213440E0,5.817053375E0,-1.125329865E1,1.558722045E1
9.286401417E0,-1.043959076E1,7.006180573E0,-1.196237411E1,1.735425066E1
9.296345417E0,-1.172541687E1,7.925419006E0,-1.317320618E1,1.933471045E1
9.306289417E0,-1.170670578E1,8.552764435E0,-1.372885071E1,1.996692469E1
9.316233417E0,-1.116603012E1,8.815617828E0,-1.320194641E1,1.940841919E1
9.326177417E0,-9.433383179E0,8.751850433E0,-1.263148270E1,1.803158227E1
9.336121417E0,-7.160210266E0,8.181536407E0,-1.197285233E1,1.617267269E1
9.346065417E0,-5.290298767E0,7.284002838E0,-1.075723022E1,1.402718648E1
9.356009417E0,-3.818259888E0,6.375691681E0,-9.375902710E0,1.196395021E1
9.365953417E0,-2.389780426E0,5.565127258E0,-8.223748627E0,1.021331158E1
9.375897417E0,-1.294657745E0,4.895419922E0,-7.281009064E0,8.868729778E0
9.385841417E0,-8.681945801E-1,4.245172119E0,-6.766977997E0,8.035374251E0
9.395785417E0,-6.083349609E-1,3.445984039E0,-6.768624573E0,7.619655900E0
9.405728417E0,1.740879822E-1,2.597548370E0,-7.091054077E0,7.553847502E0
9.415672417E0,1.370100861E0,1.884880371E0,-7.810009003E0,8.150226439E0
9.425616417E0,2.334245911E0,9.268725586E-1,-8.807834015E0,9.158915697E0
9.435560417E0,3.495081940E0,-2.788700867E-1,-9.887987823E0,1.049121868E1
9.445504417E0,5.096451874E0,-1.519639893E0,-1.106858276E1,1.227992881E1
9.455448417E0,6.865173798E0,-2.773582306E0,-1.203347626E1,1.412897452E1
9.465392417E0,8.562194824E0,-3.886517944E0,-1.240500366E1,1.556599877E1
9.475336417E0,9.959988098E0,-4.961282959E0,-1.214439560E1,1.647124877E1
9.485280417E0,1.109343109E1,-5.816304932E0,-1.140448425E1,1.693977206E1
9.495224417E0,1.190234894E1,-6.467151489E0,-1.039139099E1,1.707252077E1
9.505168417E0,1.251532425E1,-6.913822632E0,-9.358688507E0,1.708857323E1
9.515112417E0,1.300480637E1,-7.115902405E0,-8.346044312E0,1.701227531E1
9.525056417E0,1.312216232E1,-7.125931549E0,-7.455546112E0,1.668997341E1
9.535000417E0,1.244497055E1,-7.008725281E0,-6.952891388E0,1.588528315E1
9.544944417E0,1.108070755E1,-6.693780212E0,-6.735543365E0,1.459302291E1
9.554888417E0,8.744365997E0,-6.148314514E0,-6.676566010E0,1.260326314E1
9.564832417E0,5.794151001E0,-5.113516388E0,-7.073690186E0,1.047651318E1
9.574776417E0,2.955753479E0,-3.583847351E0,-7.828869781E0,9.103386322E0
9.584720417E0,-3.592529297E-2,-1.945953369E0,-8.649163971E0,8.865442038E0
9.594664417E0,-2.956950989E0,-9.864486694E-2,-9.263785858E0,9.724763153E0
9.604608417E0,-5.809419250E0,2.170486450E0,-9.519753571E0,1.136160515E1
9.614552417E0,-8.527317352E0,4.580474854E0,-1.004067032E1,1.394671831E1
9.624496042E0,-1.066636917E1,6.669231262E0,-1.108983856E1,1.677005057E1
9.634440042E0,-1.210487778E1,8.286767578E0,-1.224558517E1,1.910897536E1
9.644383042E0,-1.278266830E1,9.423503723E0,-1.342318634E1,2.079377221E1
9.654327042E0,-1.271396118E1,9.998458099E0,-1.427252014E1,2.157124949E1
9.664271042E0,-1.160177399E1,1.010219238E1,-1.440035431E1,2.107191626E1
9.674215042E0,-9.612710266E0,9.918075256E0,-1.413211212E1,1.976079473E1
9.684159042E0,-7.464527435E0,9.089548187E0,-1.336271210E1,1.780171707E1
9.694103042E0,-5.565726013E0,7.868237915E0,-1.185938828E1,1.528173957E1
9.704047042E0,-3.774101715E0,6.778953094E0,-1.014380585E1,1.277085925E1
9.713991042E0,-2.402054901E0,5.863456879E0,-8.419391785E0,1.053736933E1
9.723935042E0,-1.482517090E0,5.004093933E0,-7.180418243E0,8.876779774E0
9.733879042E0,-5.927673340E-1,4.029770050E0,-6.606062622E0,7.760830055E0
9.743823042E0,5.706134033E-1,2.806064758E0,-6.865473175E0,7.438704256E0
9.753767042E0,2.197879486E0,1.479523315E0,-7.871980133E0,8.305885545E0
9.763711042E0,4.259691925E0,2.646496582E-1,-9.120234375E0,1.006944337E1
9.773655042E0,6.397845612E0,-8.663983154E-1,-1.021490799E1,1.208418056E1
9.783599042E0,8.259524231E0,-2.167043610E0,-1.105600891E1,1.396965109E1
