"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.209194108E1,1.945953369E-3,7.081773376E0,8.994944916E0,1.144816806E1
2.210188608E1,3.588038635E-1,7.454348602E0,9.128317566E0,1.179076905E1
2.211183108E1,4.869374084E-1,7.573201447E0,9.200018463E0,1.192605668E1
2.212177608E1,3.234773254E-1,7.370073853E0,9.281299438E0,1.185601727E1
2.213172208E1,5.298980713E-2,7.189549255E0,9.425599365E0,1.185471846E1
2.214166708E1,-3.861968994E-1,6.954088898E0,9.700128479E0,1.194156577E1
2.215161208E1,-9.372010803E-1,6.645580444E0,1.009904892E1,1.212571129E1
2.216155708E1,-1.417851562E0,6.361620941E0,1.072355026E1,1.254890650E1
2.217150208E1,-1.518592072E0,6.015989685E0,1.140313705E1,1.298190234E1
2.218144708E1,-1.469643860E0,5.695356445E0,1.179397430E1,1.317933109E1
2.219139308E1,-1.401535492E0,5.408552856E0,1.201596268E1,1.325141897E1
2.220133808E1,-1.404978333E0,5.211562500E0,1.204649918E1,1.320047311E1
2.221128308E1,-1.342258759E0,5.116659851E0,1.189845703E1,1.302133428E1
2.222122808E1,-1.391805725E0,5.099894714E0,1.165341660E1,1.279641229E1
2.223117308E1,-1.539398804E0,5.204377441E0,1.143591888E1,1.265841751E1
2.224111808E1,-1.806742859E0,5.286706238E0,1.122934845E1,1.254240205E1
2.225106408E1,-2.056273956E0,5.361400909E0,1.088476501E1,1.230654264E1
2.226100908E1,-2.140848083E0,5.367388458E0,1.043225601E1,1.192577272E1
2.227095408E1,-2.127376099E0,5.291645966E0,9.926906891E0,1.144861243E1
2.228089908E1,-2.089504852E0,5.148543549E0,9.560618591E0,1.105798169E1
2.229084408E1,-2.088606720E0,5.057682495E0,9.315428467E0,1.080368630E1
2.230079008E1,-2.146386566E0,4.910538483E0,9.087751923E0,1.055024163E1
2.231073508E1,-2.293829956E0,4.670886841E0,8.997789001E0,1.039418331E1
2.232068008E1,-2.352507935E0,4.492457886E0,8.994346161E0,1.032544112E1
2.233062508E1,-2.259850616E0,4.389172668E0,9.061257019E0,1.031882456E1
2.234057008E1,-2.066901855E0,4.295317841E0,9.003626862E0,1.018759713E1
2.235051508E1,-1.773811340E0,4.215234375E0,8.652756500E0,9.786971062E0
2.236046108E1,-1.473984833E0,4.151766357E0,8.172106018E0,9.284024555E0
2.237040608E1,-1.188378754E0,4.109554138E0,7.705975342E0,8.813780985E0
2.238035108E1,-8.436456299E-1,4.146078186E0,7.207960968E0,8.358014333E0
2.239029608E1,-5.830375671E-1,4.123325500E0,6.680008850E0,7.871738323E0
2.240024108E1,-2.415975952E-1,4.127367096E0,6.230194244E0,7.477222002E0
2.241018608E1,1.200503540E-1,4.167184296E0,5.877228241E0,7.205667827E0
2.242013208E1,4.761598206E-1,4.120331726E0,5.653593292E0,7.011916915E0
2.243007708E1,7.220983887E-1,4.121678925E0,5.607489166E0,6.996684786E0
2.244002208E1,7.833210754E-1,4.120481415E0,5.533842316E0,6.943728809E0
2.244996708E1,7.502398682E-1,4.103566589E0,5.555846558E0,6.947629062E0
2.245991208E1,6.227050781E-1,4.102967834E0,5.642216949E0,7.004050169E0
2.246985708E1,4.336482239E-1,4.121978302E0,5.796695709E0,7.126039366E0
2.247980308E1,2.727328491E-1,4.152664490E0,5.873486023E0,7.198391739E0
2.248974808E1,1.215472412E-1,4.105362854E0,5.828429718E0,7.130173271E0
2.249969308E1,-7.604187012E-2,4.092489624E0,5.886658630E0,7.169867748E0
2.250963808E1,-2.983296204E-1,4.145180054E0,6.047723694E0,7.338016089E0
2.251958308E1,-4.748126221E-1,4.246669006E0,6.179150391E0,7.512758763E0
2.252952808E1,-5.834866333E-1,4.331991577E0,6.251450043E0,7.628055802E0
2.253947408E1,-6.089337158E-1,4.424199829E0,6.256240082E0,7.686669263E0
2.254941908E1,-5.857319641E-1,4.551285553E0,6.161786499E0,7.682766102E0
2.255936408E1,-5.879772949E-1,4.688849487E0,6.107299805E0,7.722055278E0
2.256930908E1,-5.635780334E-1,4.799170074E0,6.058650970E0,7.749639036E0
2.257925408E1,-5.155279541E-1,4.888234863E0,6.294261017E0,7.986133664E0
2.258919908E1,-4.460723877E-1,5.051096191E0,6.758146362E0,8.448970089E0
2.259914508E1,-3.016227722E-1,5.255121918E0,7.302564240E0,9.001929079E0
2.260909008E1,-3.356021118E-1,5.478756866E0,7.670798492E0,9.432420426E0
2.261903508E1,-3.974235535E-1,5.764362946E0,7.820786591E0,9.723709608E0
2.262898008E1,-4.719685364E-1,6.072122955E0,7.769143982E0,9.871830109E0
2.263892508E1,-7.268884277E-1,6.259383545E0,7.655679932E0,9.915527438E0
2.264887008E1,-8.054750061E-1,6.463109894E0,7.831115112E0,1.018562435E1
2.265881608E1,-7.343728638E-1,6.594386902E0,8.342002716E0,1.065899861E1
2.266876108E1,-6.218069458E-1,6.697223053E0,9.063202972E0,1.128632308E1
2.267870608E1,-4.688250732E-1,6.897805939E0,9.814640350E0,1.200527754E1
2.268865108E1,-4.613406372E-1,7.056326294E0,1.045396088E1,1.262100923E1
2.269859608E1,-6.310876465E-1,7.085964661E0,1.082009949E1,1.294927487E1
2.270854108E1,-7.794291687E-1,7.043003998E0,1.090676926E1,1.300649956E1
2.271848708E1,-9.702822876E-1,7.060367889E0,1.094000015E1,1.305656332E1
2.272843208E1,-1.210532684E0,7.164850616E0,1.129640900E1,1.343165403E1
2.273837708E1,-1.405726776E0,7.155420227E0,1.179023209E1,1.386310496E1
2.274832208E1,-1.452130280E0,6.972650299E0,1.216759735E1,1.409882831E1
2.275826708E1,-1.244512024E0,6.827901306E0,1.237416779E1,1.418763810E1
2.276821208E1,-8.518785095E-1,6.756649475E0,1.226564346E1,1.402939837E1
2.277815808E1,-4.872367859E-1,6.594536591E0,1.184531754E1,1.356601858E1
2.278810308E1,-2.191442871E-1,6.224805450E0,1.140882523E1,1.299836606E1
2.279804808E1,6.077362061E-2,5.865702209E0,1.120674545E1,1.264916201E1
2.280799308E1,2.691403198E-1,5.703739014E0,1.128593079E1,1.264821367E1
2.281793808E1,2.757266235E-1,5.704936523E0,1.136002670E1,1.271505142E1
2.282788308E1,1.568737793E-1,5.635780334E0,1.108175537E1,1.243350037E1
2.283782908E1,8.831634521E-2,5.521118774E0,1.042581940E1,1.179780752E1
2.284777408E1,1.431024170E-1,5.488336945E0,9.696835327E0,1.114320134E1
2.285771908E1,2.424957275E-1,5.480702820E0,9.015003204E0,1.055306545E1
2.286766408E1,4.378395081E-1,5.514532471E0,8.392148438E0,1.005136444E1
2.287760908E1,6.057902527E-1,5.553301849E0,7.912695465E0,9.685912078E0
2.288755508E1,7.120692444E-1,5.491031342E0,7.574099579E0,9.382188030E0
2.289750008E1,6.854246521E-1,5.330714722E0,7.445217590E0,9.182461073E0
2.290744508E1,4.149371338E-1,5.016218719E0,7.569309540E0,9.090053354E0
2.291739008E1,1.107696533E-2,4.677622833E0,7.927664337E0,9.204788966E0
2.292733508E1,-3.251239014E-1,4.388124847E0,8.276588745E0,9.373540766E0
2.293728008E1,-6.357279968E-1,4.037703552E0,8.483757935E0,9.417077506E0
2.294722608E1,-8.702902222E-1,3.681145020E0,8.541537781E0,9.341632694E0
2.295717108E1,-9.258247375E-1,3.390599213E0,8.403973846E0,9.109340859E0
2.296711608E1,-8.845106506E-1,3.193159790E0,8.121211853E0,8.771129374E0
2.297706108E1,-7.664062500E-1,3.070415039E0,7.676486664E0,8.303208690E0
2.298700608E1,-5.839356995E-1,3.011437683E0,7.095095673E0,7.729820206E0
2.299695108E1,-4.739144897E-1,2.968926086E0,6.590494995E0,7.243876126E0
2.300689708E1,-3.838018799E-1,2.967279510E0,6.296506348E0,6.971229717E0
2.301684208E1,-3.281176758E-1,3.031495972E0,6.059549103E0,6.783492048E0
2.302678708E1,-2.315684509E-1,3.057092743E0,5.814059601E0,6.572878291E0
2.303673208E1,-1.100212097E-1,3.109932861E0,5.592220917E0,6.399743889E0
2.304667696E1,2.185455322E-2,3.199446716E0,5.459297333E0,6.327785101E0
2.305662196E1,1.663041687E-1,3.338956604E0,5.287604370E0,6.255801168E0
2.306656796E1,3.501219177E-1,3.506308594E0,5.054688721E0,6.161709452E0
2.307651296E1,4.291575623E-1,3.606001282E0,4.775369568E0,5.999297956E0
2.308645796E1,3.969744873E-1,3.710034943E0,4.664599915E0,5.973310672E0
2.309640296E1,2.475851440E-1,3.775897980E0,4.879253540E0,6.174610843E0
2.310634796E1,1.163081360E-1,3.901636505E0,5.362748108E0,6.632899989E0
2.311629296E1,9.939331055E-2,4.019740906E0,5.976022797E0,7.202849745E0
2.312623896E1,2.290237427E-1,4.165537720E0,6.528972931E0,7.748009028E0
2.313618396E1,3.092568970E-1,4.374952240E0,6.878795471E0,8.158043519E0
2.314612896E1,3.417393494E-1,4.607269135E0,7.114106140E0,8.482583382E0
2.315607396E1,1.678010559E-1,4.774920502E0,7.305408325E0,8.729090089E0
2.316601896E1,-1.585203552E-1,4.913232880E0,7.336842957E0,8.831435365E0
2.317596396E1,-4.149371338E-1,4.987777863E0,7.517816620E0,9.031482025E0
2.318590996E1,-5.210664368E-1,5.222789154E0,7.836952972E0,9.432225012E0
2.319585496E1,-3.983216858E-1,5.526507568E0,8.069569244E0,9.788712574E0
2.320579996E1,-2.149530029E-1,5.703739014E0,8.210276642E0,9.999374284E0
2.321574496E1,-3.697311401E-2,5.865702209E0,8.403674469E0,1.024839373E1
2.322568996E1,-1.496887207E-3,6.047124939E0,8.786727905E0,1.066650409E1
2.323563496E1,2.664459229E-2,6.408323822E0,9.308542786E0,1.130116334E1
2.324558096E1,2.836601257E-1,6.988068237E0,9.613608398E0,1.188844091E1
2.325552596E1,4.144880676E-1,7.361092529E0,9.695937195E0,1.218066836E1
2.326547096E1,8.532257080E-3,7.177274780E0,9.857301636E0,1.219343026E1
2.327541596E1,-5.227130127E-1,6.988517303E0,1.023751099E1,1.240641907E1
2.328536096E1,-8.246351624E-1,7.045099640E0,1.073477692E1,1.286658026E1
2.329530596E1,-1.164129181E0,6.927444305E0,1.134924911E1,1.334728949E1
2.330525196E1,-1.382974091E0,6.530020752E0,1.186866898E1,1.361686791E1
2.331519696E1,-1.355880432E0,6.171815643E0,1.236204300E1,1.388343715E1
2.332514196E1,-1.365610199E0,6.099216614E0,1.276335846E1,1.421156760E1
2.333508696E1,-1.601519623E0,5.986351318E0,1.283281403E1,1.425069763E1
2.334503196E1,-1.829196167E0,5.729635162E0,1.263103363E1,1.398991381E1
2.335497696E1,-1.913021851E0,5.656287689E0,1.242551102E1,1.378573781E1
2.336492296E1,-1.932930450E0,5.836961975E0,1.223375977E1,1.369201312E1
2.337486796E1,-1.942510529E0,5.960754547E0,1.186941742E1,1.342337557E1
2.338481296E1,-2.154469757E0,5.910010071E0,1.142903320E1,1.304579468E1
2.339475796E1,-2.405797119E0,5.821843414E0,1.102397552E1,1.269684043E1
2.340470296E1,-2.521805878E0,5.740263062E0,1.056667648E1,1.228677243E1
2.341464796E1,-2.442470856E0,5.616919556E0,9.903405762E0,1.164443622E1
2.342459396E1,-2.215093689E0,5.436844025E0,9.196725311E0,1.091080517E1
2.343453896E1,-1.991608429E0,5.183271332E0,8.546627197E0,1.019203818E1
2.344448396E1,-1.751807098E0,4.873415680E0,8.081694031E0,9.598582547E0
2.345442896E1,-1.531764679E0,4.583169250E0,7.782615967E0,9.160832642E0
2.346437396E1,-1.236728210E0,4.327650604E0,7.510481873E0,8.755877705E0
2.347431896E1,-7.400610352E-1,3.992946625E0,7.342830505E0,8.390975683E0
2.348426496E1,-1.731898499E-1,3.707939301E0,7.372618561E0,8.254351157E0
2.349420996E1,3.459306335E-1,3.568429413E0,7.506739655E0,8.318924012E0
2.350415496E1,8.499325562E-1,3.497776337E0,7.454198914E0,8.277795968E0
2.351409996E1,1.208736420E0,3.471730499E0,7.207511902E0,8.090870423E0
2.352404496E1,1.423090668E0,3.440445557E0,6.840475159E0,7.788064784E0
2.353398996E1,1.526675262E0,3.477119293E0,6.548282776E0,7.569749220E0
2.354393596E1,1.541344757E0,3.546724548E0,6.248755646E0,7.348601622E0
2.355388096E1,1.552122345E0,3.642076263E0,5.960604858E0,7.155600154E0
2.356382596E1,1.480271759E0,3.771706696E0,5.786666565E0,7.064169152E0
2.357377096E1,1.429227905E0,3.879183197E0,5.616620178E0,6.974035912E0
2.358371596E1,1.411265259E0,3.885470123E0,5.504503326E0,6.883901843E0
2.359366096E1,1.333576813E0,3.895948334E0,5.506598969E0,6.876007034E0
2.360360696E1,1.274749146E0,3.872447205E0,5.646108856E0,6.964149478E0
2.361355196E1,1.146615601E0,3.868106232E0,5.798791351E0,7.064202311E0
2.362349696E1,9.087602234E-1,3.893403625E0,5.958808594E0,7.175781267E0
2.363344196E1,6.695576477E-1,3.947441254E0,6.121669922E0,7.314741453E0
2.364338696E1,4.472698975E-1,4.028572540E0,6.212680664E0,7.418008365E0
2.365333196E1,1.850152588E-1,4.145329742E0,6.214776306E0,7.472712617E0
2.366327796E1,-9.011260986E-2,4.245022430E0,6.228098602E0,7.537741566E0
2.367322296E1,-3.511697388E-1,4.334087219E0,6.283483429E0,7.641321627E0
2.368316796E1,-4.520599365E-1,4.530179443E0,6.352040863E0,7.815069232E0
2.369311296E1,-4.679269409E-1,4.796026611E0,6.550827484E0,8.132291658E0
2.370305796E1,-3.752696228E-1,5.121898956E0,6.859186249E0,8.568728739E0
2.371300296E1,-1.101708984E-1,5.473218384E0,7.162605286E0,9.015052500E0
2.372294896E1,2.365081787E-1,5.712870026E0,7.641908569E0,9.544191251E0
2.373289396E1,5.074447632E-1,5.839207306E0,8.282725983E0,1.014679220E1
2.374283896E1,5.777984619E-1,5.899531860E0,8.987759857E0,1.076652936E1
2.375278396E1,4.595443726E-1,5.928272095E0,9.540111237E0,1.124141065E1
2.376272896E1,2.661465454E-1,5.930816803E0,1.005593857E1,1.167764199E1
2.377267396E1,-6.167175293E-2,5.916147308E0,1.064720901E1,1.218062651E1
2.378261996E1,-5.517526245E-1,5.836063843E0,1.142289597E1,1.283926105E1
2.379256496E1,-1.068328400E0,5.792354736E0,1.207943069E1,1.343894880E1
2.380250996E1,-1.467248840E0,5.871091003E0,1.227866638E1,1.368898012E1
2.381245496E1,-1.548380127E0,6.062393188E0,1.187405777E1,1.342174877E1
2.382239996E1,-1.488804016E0,6.289321289E0,1.114432526E1,1.288286013E1
2.383234496E1,-1.294657745E0,6.698869629E0,1.034618500E1,1.239332631E1
2.384229096E1,-1.303339691E0,6.933132477E0,9.694889374E0,1.198990827E1
2.385223596E1,-1.591340790E0,6.842421112E0,9.300010529E0,1.165509708E1
2.386218096E1,-1.762584686E0,6.861880646E0,9.302405548E0,1.169302612E1
2.387212596E1,-1.752705231E0,6.979086914E0,9.869725800E0,1.221438157E1
2.388207096E1,-1.797162781E0,6.861730957E0,1.053045181E1,1.269659644E1
2.389201596E1,-1.650767212E0,6.567891998E0,1.102262833E1,1.293679145E1
2.390196096E1,-1.301693115E0,6.329587555E0,1.132874176E1,1.304218055E1
2.391190696E1,-7.836204529E-1,6.220614166E0,1.131287476E1,1.293411137E1
2.392185196E1,-3.243754578E-1,5.975723419E0,1.085707260E1,1.239719788E1
2.393179696E1,-3.757186890E-2,5.646557922E0,1.031190628E1,1.175671889E1
2.394174196E1,1.932481384E-1,5.542224884E0,9.875713348E0,1.132622248E1
2.395168696E1,4.146377563E-1,5.476062469E0,9.498048706E0,1.097142260E1
2.396163196E1,5.194198608E-1,5.289550323E0,9.055419159E0,1.049998837E1
2.397157796E1,6.825805664E-1,5.122647400E0,8.728199615E0,1.014341664E1
2.398152296E1,8.187973022E-1,5.006638641E0,8.656049652E0,1.003314782E1
2.399146796E1,8.620573425E-1,4.867428131E0,8.717272339E0,1.002126921E1
2.400141296E1,7.821235657E-1,4.707560577E0,8.854387207E0,1.005847984E1
2.401135796E1,6.030958557E-1,4.541406097E0,9.068591766E0,1.016009107E1
2.402130296E1,4.146377563E-1,4.381388855E0,9.163943481E0,1.016594083E1
2.403124896E1,1.770817566E-1,4.212090912E0,9.049581299E0,9.983385672E0
2.404119396E1,-1.237925720E-1,4.046684875E0,8.860973511E0,9.742065214E0
2.405113837E1,-5.289999390E-1,3.869303741E0,8.832083588E0,9.656969135E0
2.406108337E1,-1.013841705E0,3.659889221E0,8.907227325E0,9.683045117E0
2.407102837E1,-1.406924286E0,3.427272949E0,9.016200714E0,9.747692606E0
2.408097337E1,-1.613644409E0,3.194806366E0,9.009165344E0,9.694106261E0
2.409091937E1,-1.673519897E0,2.977757721E0,8.838669891E0,9.475747746E0
2.410086437E1,-1.519041138E0,2.823578339E0,8.416697388E0,9.006712804E0
2.411080937E1,-1.259331207E0,2.716700592E0,7.864795074E0,8.415543878E0
2.412075437E1,-1.111887817E0,2.663261719E0,7.287745056E0,7.838398147E0
2.413069938E1,-9.894424438E-1,2.669548645E0,6.847061462E0,7.415371669E0
2.414064438E1,-8.544232178E-1,2.712658997E0,6.464307404E0,7.062282073E0
2.415059037E1,-7.108717346E-1,2.776276703E0,6.025120697E0,6.671966005E0
2.416053537E1,-5.081932068E-1,2.857108612E0,5.574857025E0,6.284931249E0
2.417048038E1,-4.028123474E-1,2.996768188E0,5.199288025E0,6.014605002E0
2.418042538E1,-3.248245239E-1,3.113375702E0,4.987478485E0,5.888426010E0
2.419037037E1,-3.177891541E-1,3.267255707E0,4.877457275E0,5.879246489E0
2.420031537E1,-3.068618774E-1,3.449576569E0,4.815037079E0,5.931131830E0
2.421026138E1,-3.049159241E-1,3.606150970E0,4.826413422E0,6.032542172E0
2.422020638E1,-3.438349915E-1,3.776347046E0,4.934338989E0,6.223079686E0
2.423015137E1,-5.113366699E-1,4.021537170E0,5.095404053E0,6.511326199E0
2.424009637E1,-7.797285461E-1,4.231101379E0,5.247936859E0,6.786091420E0
2.425004137E1,-1.014889526E0,4.368515625E0,5.522016907E0,7.113831614E0
2.425998637E1,-1.141226807E0,4.609215088E0,5.866899719E0,7.547699959E0
2.426993237E1,-1.185834045E0,4.805007935E0,6.075266418E0,7.836017208E0
2.427987737E1,-1.207538910E0,4.933889923E0,6.064788208E0,7.910946593E0
2.428982237E1,-1.302441559E0,5.033283234E0,6.103707275E0,8.017826178E0
2.429976737E1,-1.311422882E0,5.192851410E0,6.410269775E0,8.353268482E0
2.430971237E1,-1.026565247E0,5.421725464E0,6.864724731E0,8.807575651E0
2.431965737E1,-6.747967529E-1,5.520969086E0,7.301217041E0,9.178465045E0
2.432960337E1,-4.878355408E-1,5.635480957E0,7.776778107E0,9.616387412E0
2.433954837E1,-4.001179504E-1,5.839207306E0,8.311166840E0,1.016523146E1
2.434949337E1,-4.565505981E-1,6.105503540E0,8.894503784E0,1.079804656E1
2.435943837E1,-5.813909912E-1,6.358477478E0,9.319470062E0,1.129693647E1
2.436938337E1,-7.288343811E-1,6.493796082E0,9.701026611E0,1.169660226E1
2.437932837E1,-9.213340759E-1,6.600075073E0,1.000190094E1,1.201864676E1
2.438927437E1,-9.539662170E-1,6.809938660E0,1.023496628E1,1.233044406E1
2.439921937E1,-8.174501038E-1,7.229665833E0,1.030591873E1,1.261539748E1
2.440916437E1,-7.512876892E-1,7.603737946E0,1.024424698E1,1.277990063E1
2.441910937E1,-9.782157898E-1,7.733817444E0,1.003932312E1,1.271050145E1
2.442905437E1,-1.336869965E0,7.546257477E0,9.892927551E0,1.251412157E1
2.443899937E1,-1.599423981E0,7.269782410E0,1.014919464E1,1.258626415E1
2.444894437E1,-1.911824341E0,6.923402710E0,1.092667786E1,1.307596522E1
2.445889037E1,-1.930685120E0,6.421945496E0,1.195339279E1,1.370593040E1
2.446883537E1,-1.772913208E0,5.875282288E0,1.305195831E1,1.442275213E1
2.447878037E1,-1.451531525E0,5.494773560E0,1.405996216E1,1.516515797E1
2.448872537E1,-1.163680115E0,5.186564484E0,1.477128296E1,1.569857964E1
2.449867037E1,-9.572593689E-1,4.905449066E0,1.474508743E1,1.556911621E1
2.450861537E1,-6.779402161E-1,4.860542450E0,1.392599075E1,1.476542225E1
2.451856137E1,-5.733078003E-1,4.978946228E0,1.282248550E1,1.376716100E1
2.452850637E1,-6.233038330E-1,5.201383667E0,1.187001617E1,1.297459763E1
2.453845137E1,-7.352709961E-1,5.414241028E0,1.094493988E1,1.223300202E1
2.454839637E1,-9.521699524E-1,5.485492859E0,1.012075378E1,1.155105695E1
2.455834137E1,-1.097667389E0,5.495671692E0,9.447453918E0,1.098461044E1
2.456828637E1,-1.184636536E0,5.480104065E0,9.108858032E0,1.069608335E1
2.457823237E1,-1.347946930E0,5.447322235E0,8.961264954E0,1.057329419E1
2.458817737E1,-1.518143005E0,5.322930908E0,8.723858643E0,1.033170176E1
2.459812237E1,-1.630708923E0,5.095853119E0,8.447533264E0,9.999387424E0
2.460806737E1,-1.725012817E0,4.890031128E0,8.220605164E0,9.719383875E0
2.461801237E1,-1.817221069E0,4.709656219E0,8.112080841E0,9.554528230E0
2.462795737E1,-1.857637024E0,4.527335358E0,8.160280609E0,9.515133229E0
2.463790337E1,-1.723216553E0,4.412524109E0,8.230634308E0,9.496482791E0
2.464784837E1,-1.501826935E0,4.327500916E0,8.150401154E0,9.349427110E0
2.465779337E1,-1.271455994E0,4.234244843E0,7.845185852E0,9.005130248E0
2.466773837E1,-9.776170349E-1,4.208648071E0,7.324119415E0,8.503597995E0
2.467768337E1,-5.932164001E-1,4.168381805E0,6.744225311E0,7.950590395E0
2.468762837E1,-2.116598511E-1,4.151916046E0,6.200855255E0,7.465508197E0
2.469757337E1,2.080673218E-1,4.206552429E0,5.746250610E0,7.124448851E0
2.470751937E1,5.677693176E-1,4.289180603E0,5.373226318E0,6.898622566E0
2.471746437E1,7.315287781E-1,4.371359711E0,5.175038452E0,6.813585184E0
2.472740937E1,6.982978821E-1,4.520449677E0,5.267995148E0,6.976665255E0
2.473735437E1,6.959028625E-1,4.691394196E0,5.348827057E0,7.148664993E0
2.474729937E1,5.999523926E-1,4.674928436E0,5.487588501E0,7.233845887E0
2.475724537E1,3.951782227E-1,4.690196686E0,5.801485748E0,7.470699276E0
2.476719037E1,2.469863892E-1,4.744833069E0,6.127058716E0,7.753405164E0
2.477713537E1,2.829116821E-2,4.748126221E0,6.316265259E0,7.901943420E0
2.478708037E1,-4.805007935E-2,4.719535675E0,6.347101135E0,7.909615580E0
2.479702537E1,-1.187031555E-1,4.649331665E0,6.363866272E0,7.882205865E0
2.480697037E1,-2.324665833E-1,4.596042480E0,6.379284210E0,7.865933780E0
2.481691537E1,-3.206332397E-1,4.558919678E0,6.425238647E0,7.884811093E0
2.482686137E1,-4.357438660E-1,4.521198120E0,6.541546783E0,7.963852050E0
2.483680637E1,-5.733078003E-1,4.508923645E0,6.643784180E0,8.049779034E0
2.484675137E1,-7.644602966E-1,4.502936096E0,6.658453674E0,8.074393994E0
2.485669637E1,-9.577084351E-1,4.473447418E0,6.679559784E0,8.096014832E0
2.486664138E1,-1.168470154E0,4.493954773E0,6.778953094E0,8.216760740E0
2.487658638E1,-1.326840820E0,4.562811584E0,6.848857727E0,8.335862780E0
2.488653237E1,-1.340612183E0,4.617597656E0,6.925947418E0,8.431381665E0
2.489647737E1,-1.253343658E0,4.715943146E0,6.929390259E0,8.475107046E0
2.490642238E1,-1.084045715E0,4.862338715E0,6.941964111E0,8.544492882E0
2.491636738E1,-8.966354370E-1,4.983436890E0,6.950945435E0,8.599665155E0
2.492631237E1,-8.032296753E-1,5.096302185E0,7.025340729E0,8.716242667E0
2.493625737E1,-8.054750061E-1,5.147795105E0,7.256759491E0,8.933596294E0
2.494620338E1,-9.183403015E-1,5.200186157E0,7.663912811E0,9.307031995E0
2.495614838E1,-1.141077118E0,5.302722931E0,8.173752594E0,9.809748159E0
2.496609337E1,-1.314716034E0,5.422024841E0,8.671766968E0,1.031146808E1
2.497603837E1,-1.162183228E0,5.655090179E0,9.042396240E0,1.072826382E1
2.498598337E1,-9.934840393E-1,5.801485748E0,9.320368195E0,1.102331668E1
2.499592837E1,-8.249345398E-1,5.969735870E0,9.739795990E0,1.145346626E1
2.500587437E1,-6.758445740E-1,6.275998993E0,1.018721558E1,1.198433521E1
2.501581937E1,-6.535409546E-1,6.436465302E0,1.058553726E1,1.240599857E1
2.502576437E1,-6.676116943E-1,6.644532623E0,1.085827011E1,1.274745265E1
2.503570937E1,-6.914122009E-1,7.002737732E0,1.113309860E1,1.317050762E1
2.504565437E1,-8.626560974E-1,7.333699493E0,1.145732437E1,1.363075954E1
2.505559946E1,-1.066532135E0,7.440128174E0,1.174652298E1,1.394538634E1
2.506554446E1,-1.099763031E0,7.441625061E0,1.198827026E1,1.415294620E1
2.507549046E1,-1.069525909E0,7.394772491E0,1.223046661E1,1.433216172E1
2.508543546E1,-1.103654938E0,7.257208557E0,1.240186020E1,1.441149772E1
2.509538046E1,-1.145118713E0,6.971602478E0,1.242506195E1,1.429323975E1
2.510532546E1,-1.113384705E0,6.666087799E0,1.230351471E1,1.403755058E1
2.511527046E1,-1.014590149E0,6.471941528E0,1.193947174E1,1.361860513E1
2.512521546E1,-8.460406494E-1,6.370602264E0,1.132484985E1,1.302123582E1
2.513516146E1,-6.093827820E-1,6.220614166E0,1.052117111E1,1.223774610E1
2.514510646E1,-4.640350342E-1,5.956563263E0,9.752220154E0,1.143686025E1
2.515505146E1,-3.040177917E-1,5.860463104E0,9.166937256E0,1.088440137E1
2.516499646E1,-1.031355286E-1,5.858367462E0,8.741072845E0,1.052318682E1
2.517494146E1,1.258882141E-1,5.852978668E0,8.397686920E0,1.023691129E1
2.518488646E1,3.432362366E-1,5.764213257E0,8.217910767E0,1.004380520E1
2.519483246E1,4.481680298E-1,5.626948700E0,8.075107727E0,9.852450003E0
2.520477746E1,4.683760071E-1,5.454656982E0,7.849377136E0,9.570025094E0
2.521472246E1,3.164419556E-1,5.169799347E0,7.600594482E0,9.197608237E0
2.522466746E1,4.191284180E-3,4.806055756E0,7.525001678E0,8.928820737E0
2.523461246E1,-4.312532043E-1,4.486769714E0,7.641609192E0,8.871937378E0
2.524455746E1,-7.348219299E-1,4.152814178E0,7.723339233E0,8.799761234E0
2.525450346E1,-8.925938416E-1,3.826492767E0,7.662565613E0,8.611253244E0
2.526444846E1,-9.521699524E-1,3.561992798E0,7.599247284E0,8.446477348E0
2.527439346E1,-8.550219727E-1,3.372037811E0,7.573051758E0,8.333835522E0
2.528433846E1,-7.024891663E-1,3.203338623E0,7.398215332E0,8.092494020E0
2.529428346E1,-5.876779175E-1,3.081641693E0,7.039860535E0,7.707237975E0
2.530422846E1,-4.257147217E-1,3.052901459E0,6.643634491E0,7.323886918E0
2.531417346E1,-2.667453003E-1,3.091970215E0,6.352489929E0,7.070046758E0
2.532411946E1,-1.288819885E-1,3.115321655E0,6.034850464E0,6.792735804E0
2.533406446E1,2.619552612E-2,3.161425781E0,5.731132050E0,6.545316932E0
2.534400946E1,2.161505127E-1,3.271147614E0,5.526657257E0,6.425812648E0
2.535395446E1,3.513194275E-1,3.429667969E0,5.350922699E0,6.365408192E0
2.536389946E1,3.772155762E-1,3.577410736E0,5.150339813E0,6.282209751E0
2.537384446E1,3.565585327E-1,3.704346771E0,4.962181091E0,6.202625264E0
2.538379046E1,3.025209045E-1,3.791764984E0,4.768783264E0,6.100024132E0
2.539373546E1,2.002835083E-1,3.849395142E0,4.732109528E0,6.103344740E0
2.540368046E1,8.861572266E-2,3.938759308E0,4.901856537E0,6.288869146E0
2.541362546E1,-1.035845947E-1,3.996539154E0,5.226381683E0,6.580130734E0
2.542357046E1,-3.354524231E-1,4.062551880E0,5.566175079E0,6.899214529E0
